maxWorkers,chunkSize,StartIndex,Status,Error,StartClock,EndClock,Slice_Latency,HTTPSRequestCount,HTTPSRequestClocks,HTTPSRequestLatencies,HTTPS Byte Ranges,HTTPSRequestIDs
1,5,100,success,None,22/Jul/2026:17:23:17.588915,22/Jul/2026:17:23:18.610278,1.0214,3,22/Jul/2026:17:23:16.627621;22/Jul/2026:17:23:16.343220;22/Jul/2026:17:23:16.342221,0.9709;1.2580;1.2635,bytes=358812544-359737660;bytes=340630874-340716860;bytes=332696831-332798845,cc8499f8;83641b04;95ba4a2f
1,5,109,success,None,22/Jul/2026:17:23:18.610582,22/Jul/2026:17:23:19.203200,0.5926,6,22/Jul/2026:17:23:17.590754;22/Jul/2026:17:23:15.441163;22/Jul/2026:17:23:16.626393;22/Jul/2026:17:23:14.867263;22/Jul/2026:17:23:15.442451;22/Jul/2026:17:23:16.342454,1.0252;3.1751;1.9905;3.7497;3.1774;2.2815,bytes=417916781-418097564;bytes=284092379-285002112;bytes=349775547-350658583;bytes=244835071-245732602;bytes=299612938-299798265;bytes=331689552-332596749,5a1a6d30;1f25a5e5;206c7467;126a0cc2;e4fd1e07;b377465e
1,5,117,success,None,22/Jul/2026:17:23:19.203496,22/Jul/2026:17:23:19.816496,0.6130,4,22/Jul/2026:17:23:16.627377;22/Jul/2026:17:23:16.342896;22/Jul/2026:17:23:19.204836;22/Jul/2026:17:23:15.442287,2.5911;2.8848;0.0356;3.8202,bytes=360638263-360738146;bytes=335712585-336613848;bytes=483842755-483924364;bytes=294765042-295665222,d72c01fb;62f598e8;b9613016;624f0c08
1,5,133,success,None,22/Jul/2026:17:23:19.816812,22/Jul/2026:17:23:20.355488,0.5387,1,22/Jul/2026:17:23:16.342568,3.4828,bytes=332900130-333004364,33a55666
1,5,140,success,None,22/Jul/2026:17:23:20.355789,22/Jul/2026:17:23:21.158780,0.8030,6,22/Jul/2026:17:23:19.204212;22/Jul/2026:17:23:17.589722;22/Jul/2026:17:23:17.590869;22/Jul/2026:17:23:20.357156;22/Jul/2026:17:23:19.204548;22/Jul/2026:17:23:20.356746,1.1576;2.7747;2.7783;0.0287;1.1829;0.0354,bytes=479677043-479803259;bytes=409696330-409893901;bytes=421916934-422028696;bytes=581719632-581814453;bytes=479941553-480850432;bytes=577712978-577821803,bf7ac4d3;b11da77e;df00915c;946b97cf;05aaf798;9dc56677
1,5,146,success,None,22/Jul/2026:17:23:21.159101,22/Jul/2026:17:23:21.803501,0.6444,6,22/Jul/2026:17:23:17.590410;22/Jul/2026:17:23:20.357047;22/Jul/2026:17:23:19.817443;22/Jul/2026:17:23:17.590353;22/Jul/2026:17:23:18.612444;22/Jul/2026:17:23:20.357549,3.5771;0.8113;1.3511;3.5798;2.5607;0.8221,bytes=417722196-417817752;bytes=577821804-577972884;bytes=542893129-543794074;bytes=413892166-414096607;bytes=453645825-454542799;bytes=582008220-582091562,376501d4;ed09af27;54506eda;6f2a5eae;606086e4;9aa9b439
1,5,152,success,None,22/Jul/2026:17:23:21.803788,22/Jul/2026:17:23:22.464253,0.6605,11,22/Jul/2026:17:23:20.356494;22/Jul/2026:17:23:17.591170;22/Jul/2026:17:23:19.818923;22/Jul/2026:17:23:21.161009;22/Jul/2026:17:23:20.357768;22/Jul/2026:17:23:21.806074;22/Jul/2026:17:23:21.805081;22/Jul/2026:17:23:21.160955;22/Jul/2026:17:23:21.160550;22/Jul/2026:17:23:19.204484;22/Jul/2026:17:23:21.159707,1.4541;4.2199;1.9924;0.6521;1.4593;0.0273;0.0304;0.6763;0.6773;2.6442;0.6934,bytes=573644371-573813792;bytes=419196886-420082652;bytes=556652000-556736704;bytes=605825045-606037158;bytes=585771586-585863644;bytes=638623140-638710759;bytes=626890300-626992406;bytes=604764783-605660113;bytes=601842241-601944561;bytes=483649409-483749116;bytes=595930604-596844831,94e91591;656a7c31;67db23d4;1877d917;fcd2e088;809e65af;3ed608be;a4d3d82d;873c4624;50573611;98c69981
1,5,160,success,None,22/Jul/2026:17:23:22.464528,22/Jul/2026:17:23:23.495721,1.0312,6,22/Jul/2026:17:23:18.612556;22/Jul/2026:17:23:20.356621;22/Jul/2026:17:23:17.591475;22/Jul/2026:17:23:20.358115;22/Jul/2026:17:23:19.820066;22/Jul/2026:17:23:21.805302,3.8598;2.1158;4.8816;2.1202;2.6588;0.6750,bytes=454830094-454933195;bytes=577614166-577712977;bytes=426088927-426202027;bytes=585970367-586062657;bytes=560825434-560916004;bytes=627102779-628008708,b41765fa;bf67b5ed;ee1594b9;3467fe42;1e8c0cfd;d05e5996
1,5,171,success,None,22/Jul/2026:17:23:23.496011,22/Jul/2026:17:23:23.883962,0.3879,5,22/Jul/2026:17:23:22.466676;22/Jul/2026:17:23:19.819537;22/Jul/2026:17:23:21.805410;22/Jul/2026:17:23:22.465843;22/Jul/2026:17:23:23.497810,1.0380;3.6928;1.7139;1.0541;0.0263,bytes=663756106-664638262;bytes=553024807-553927310;bytes=628886394-629800883;bytes=657145333-658069610;bytes=712073303-712167191,6d244ad9;bde09eb0;f1077702;31c3a193;66cd483d
1,5,181,success,None,22/Jul/2026:17:23:23.884283,22/Jul/2026:17:23:24.777654,0.8934,6,22/Jul/2026:17:23:17.589558;22/Jul/2026:17:23:22.467014;22/Jul/2026:17:23:20.356814;22/Jul/2026:17:23:22.465904;22/Jul/2026:17:23:23.497028;22/Jul/2026:17:23:23.496652,6.3022;1.4262;3.5370;1.4284;0.3987;0.4189,bytes=408465905-409357834;bytes=671515020-671626792;bytes=574007591-574904207;bytes=658069611-658970859;bytes=700031044-700934097;bytes=698752901-699639778,bea8e638;28316a53;d2ae769d;a0b46727;423bc164;ff449f16
1,5,194,success,None,22/Jul/2026:17:23:24.777963,22/Jul/2026:17:23:25.350206,0.5722,6,22/Jul/2026:17:23:17.590641;22/Jul/2026:17:23:23.885712;22/Jul/2026:17:23:23.496512;22/Jul/2026:17:23:23.885849;22/Jul/2026:17:23:23.497541;22/Jul/2026:17:23:19.819671,7.1943;0.9003;1.2910;0.9018;1.3135;4.9933,bytes=415878394-416807682;bytes=742225899-743121807;bytes=696932642-697831249;bytes=744027705-744917794;bytes=705115942-706012650;bytes=554824724-555750334,49501282;2ca7fc5a;24682dfd;c51250b8;087aef91;2e761d2c
1,5,200,success,None,22/Jul/2026:17:23:25.350513,22/Jul/2026:17:23:26.017358,0.6668,4,22/Jul/2026:17:23:24.779635;22/Jul/2026:17:23:25.352182;22/Jul/2026:17:23:24.780555;22/Jul/2026:17:23:25.352781,0.5866;0.0298;0.6040;0.0403,bytes=801938757-802021125;bytes=827170828-827264790;bytes=810302189-810403113;bytes=835095199-835234220,12c2a053;6c5381e2;255157f3;90d207e5
1,5,206,success,None,22/Jul/2026:17:23:26.017684,22/Jul/2026:17:23:26.848901,0.8312,4,22/Jul/2026:17:23:25.351323;22/Jul/2026:17:23:23.886548;22/Jul/2026:17:23:25.351080;22/Jul/2026:17:23:26.019987,0.6725;2.1387;0.6785;0.0336,bytes=819086861-819275042;bytes=752921723-753009894;bytes=816880329-817800474;bytes=859807911-859906908,bd34d22b;08e07e2f;d0d74067;033b8d54
1,5,213,success,None,22/Jul/2026:17:23:26.849206,22/Jul/2026:17:23:27.295391,0.4462,6,22/Jul/2026:17:23:26.018718;22/Jul/2026:17:23:26.018949;22/Jul/2026:17:23:26.019216;22/Jul/2026:17:23:26.849935;22/Jul/2026:17:23:26.018193;22/Jul/2026:17:23:26.019830,0.8384;0.8386;0.8391;0.0278;0.8618;0.8633,bytes=843696570-844588921;bytes=847493422-847588917;bytes=848590222-849489239;bytes=872542444-872623962;bytes=840471701-841359521;bytes=855671366-855866604,6932da67;1c9c7c3d;ee8fd23a;3256b6dd;c0768b38;268b0df2
1,5,220,success,None,22/Jul/2026:17:23:27.295700,22/Jul/2026:17:23:28.057936,0.7622,6,22/Jul/2026:17:23:23.884801;22/Jul/2026:17:23:24.778700;22/Jul/2026:17:23:26.019006;22/Jul/2026:17:23:26.018266;22/Jul/2026:17:23:26.849872;22/Jul/2026:17:23:22.466501,3.4178;2.5253;1.2865;1.2976;0.5166;4.9029,bytes=738184008-739065013;bytes=794177965-794280907;bytes=847592574-847689897;bytes=841359522-842265446;bytes=871396246-872308588;bytes=663542637-663756105,9277f421;67fbffdb;f115ac97;16a4a5aa;12a8ce39;7deb4bef
1,5,227,success,None,22/Jul/2026:17:23:28.058257,22/Jul/2026:17:23:28.663362,0.6051,9,22/Jul/2026:17:23:23.886419;22/Jul/2026:17:23:22.466328;22/Jul/2026:17:23:25.351685;22/Jul/2026:17:23:26.851021;22/Jul/2026:17:23:27.296708;22/Jul/2026:17:23:28.060689;22/Jul/2026:17:23:26.019322;22/Jul/2026:17:23:28.059784;22/Jul/2026:17:23:26.851302,4.1801;5.6010;2.7160;1.2215;0.7925;0.0291;2.0848;0.0506;1.2647,bytes=749091739-749193868;bytes=661337989-662250191;bytes=821978783-822890261;bytes=880624900-880718667;bytes=905018761-905113119;bytes=945853380-945938517;bytes=850406662-851296804;bytes=937865293-937946308;bytes=882513086-883413206,1981a734;22c6a5d7;54d92810;ed4c6b7b;6b027ff1;65293fab;16c8b090;91058b9a;5c01920d
1,5,240,success,None,22/Jul/2026:17:23:28.663658,22/Jul/2026:17:23:29.320303,0.6566,5,22/Jul/2026:17:23:26.850009;22/Jul/2026:17:23:28.665032;22/Jul/2026:17:23:28.058983;22/Jul/2026:17:23:27.297964;22/Jul/2026:17:23:28.059727,1.8326;0.0199;0.6302;1.4023;0.6485,bytes=872623963-872733771;bytes=987368605-987481768;bytes=930024667-930126250;bytes=913488025-913599862;bytes=937776304-937865292,8f191946;f405a7b3;dac6b40b;c68e7b28;9a47e054
1,5,255,success,None,22/Jul/2026:17:23:29.320602,22/Jul/2026:17:23:29.729678,0.4091,5,22/Jul/2026:17:23:23.885571;22/Jul/2026:17:23:28.664241;22/Jul/2026:17:23:28.060123;22/Jul/2026:17:23:28.059949;22/Jul/2026:17:23:29.322565,5.4412;0.6674;1.2739;1.2749;0.0184,bytes=745008758-745094584;bytes=981069744-981964882;bytes=938056932-938164807;bytes=935970485-936881947;bytes=1057237479-1057349896,7ca1d640;f199c071;a13edf21;d3024210;36970791
1,5,261,success,None,22/Jul/2026:17:23:29.729987,22/Jul/2026:17:23:29.966573,0.2366,7,22/Jul/2026:17:23:29.321422;22/Jul/2026:17:23:29.323012;22/Jul/2026:17:23:29.320974;22/Jul/2026:17:23:29.731723;22/Jul/2026:17:23:29.730909;22/Jul/2026:17:23:29.730783;22/Jul/2026:17:23:29.731198,0.4177;0.4164;0.4198;0.0162;0.0323;0.0501;0.0709,bytes=1043846130-1044733552;bytes=1061477707-1061589418;bytes=1041131964-1042030338;bytes=1078294163-1078387508;bytes=1074098703-1074215422;bytes=1070266395-1070386652;bytes=1074215423-1074304773,44f6f649;71aa5fbf;9fe4175c;73f71b51;d8c21e70;d58e8a83;0eda8cbd
1,5,275,success,None,22/Jul/2026:17:23:29.966865,22/Jul/2026:17:23:30.683598,0.7167,8,22/Jul/2026:17:23:28.664165;22/Jul/2026:17:23:27.297050;22/Jul/2026:17:23:29.321635;22/Jul/2026:17:23:29.731661;22/Jul/2026:17:23:29.322796;22/Jul/2026:17:23:29.730972;22/Jul/2026:17:23:29.321570;22/Jul/2026:17:23:29.968410,1.3126;2.6798;0.6552;0.2452;0.6565;0.2512;0.6689;0.0486,bytes=980202036-981069743;bytes=903079112-904014757;bytes=1048748111-1048842730;bytes=1078197661-1078294162;bytes=1055395502-1056324968;bytes=1070386653-1071287542;bytes=1045019966-1045128671;bytes=1131770168-1131872360,990ed18b;daf106b8;70f6db45;8467fcad;38aa6663;54e52747;53a6aa89;e286c43d
1,5,282,success,None,22/Jul/2026:17:23:30.683918,22/Jul/2026:17:23:31.530225,0.8463,6,22/Jul/2026:17:23:29.969308;22/Jul/2026:17:23:29.967932;22/Jul/2026:17:23:29.968214;22/Jul/2026:17:23:29.732242;22/Jul/2026:17:23:30.685569;22/Jul/2026:17:23:29.731381,0.7224;0.7254;0.7256;0.9683;0.0372;1.0012,bytes=1138685228-1139586353;bytes=1131494046-1131662979;bytes=1129491368-1130398511;bytes=1086083060-1086259664;bytes=1164386203-1164503490;bytes=1078088313-1078197660,52829e8a;75d5218a;3afab840;fc96fe98;9ccfc0cd;7438aec0
1,5,289,success,None,22/Jul/2026:17:23:31.530535,22/Jul/2026:17:23:31.766211,0.2357,5,22/Jul/2026:17:23:29.969554;22/Jul/2026:17:23:30.685292;22/Jul/2026:17:23:30.686619;22/Jul/2026:17:23:31.533038;22/Jul/2026:17:23:30.684695,1.5696;0.8575;0.8563;0.0141;0.8811,bytes=1143693811-1143775144;bytes=1158359809-1159275300;bytes=1172765519-1172882409;bytes=1201170856-1201267339;bytes=1156366251-1156590784,6fb4496d;43437fbb;838473b8;50cab13e;2ec3ae1e
1,5,295,success,None,22/Jul/2026:17:23:31.766510,22/Jul/2026:17:23:32.358470,0.5920,8,22/Jul/2026:17:23:31.532488;22/Jul/2026:17:23:31.532705;22/Jul/2026:17:23:31.532318;22/Jul/2026:17:23:28.060009;22/Jul/2026:17:23:31.769180;22/Jul/2026:17:23:31.531539;22/Jul/2026:17:23:29.730712;22/Jul/2026:17:23:31.532869,0.2422;0.2426;0.2521;3.7406;0.0397;0.2854;2.0931;0.2918,bytes=1193180881-1193280300;bytes=1193391478-1194292559;bytes=1190306656-1191198238;bytes=936881948-937776303;bytes=1222401494-1222491657;bytes=1189089706-1189195268;bytes=1070167399-1070266394;bytes=1196111159-1197009753,9e6d68f1;e80ee95e;6f357380;435fcd63;2ba7522d;848b8e0b;6cd755e9;319963b9
1,5,308,success,None,22/Jul/2026:17:23:32.358768,22/Jul/2026:17:23:33.171588,0.8128,3,22/Jul/2026:17:23:31.768589;22/Jul/2026:17:23:32.360672;22/Jul/2026:17:23:32.360502,0.5992;0.0400;0.0413,bytes=1217192241-1218096866;bytes=1275921608-1276029505;bytes=1272025344-1272114330,9b176712;9c0bf33d;2053a9d4
1,5,315,success,None,22/Jul/2026:17:23:33.171894,22/Jul/2026:17:23:33.552177,0.3803,3,22/Jul/2026:17:23:31.768652;22/Jul/2026:17:23:31.531127;22/Jul/2026:17:23:31.767652,1.4284;1.6861;1.4601,bytes=1218324327-1218439191;bytes=1183042657-1183952770;bytes=1210309343-1211191041,29686456;b88a5404;8e46b1f6
1,5,330,success,None,22/Jul/2026:17:23:33.552477,22/Jul/2026:17:23:34.220265,0.6678,9,22/Jul/2026:17:23:33.174053;22/Jul/2026:17:23:32.359476;22/Jul/2026:17:23:33.173950;22/Jul/2026:17:23:31.768310;22/Jul/2026:17:23:31.769301;22/Jul/2026:17:23:29.732298;22/Jul/2026:17:23:30.685764;22/Jul/2026:17:23:33.554119;22/Jul/2026:17:23:31.768450,0.3896;1.2117;0.3976;1.8089;1.8114;3.8530;2.9056;0.0381;1.8379,bytes=1302801255-1303727129;bytes=1263699455-1263864704;bytes=1301026424-1301914000;bytes=1218209694-1218324326;bytes=1226155841-1226247207;bytes=1086259665-1086359708;bytes=1161692903-1162568150;bytes=1362612607-1362714700;bytes=1215379022-1216267395,826d058b;b0956f8e;9e160fe2;e10833c9;cba4a096;8282965e;7cd6cd84;9cf73bf4;f82aa769
1,5,337,success,None,22/Jul/2026:17:23:34.220557,22/Jul/2026:17:23:34.663607,0.4430,11,22/Jul/2026:17:23:33.554953;22/Jul/2026:17:23:33.172596;22/Jul/2026:17:23:33.554515;22/Jul/2026:17:23:33.553486;22/Jul/2026:17:23:34.222870;22/Jul/2026:17:23:34.221283;22/Jul/2026:17:23:28.665324;22/Jul/2026:17:23:33.553629;22/Jul/2026:17:23:34.221534;22/Jul/2026:17:23:33.553768;22/Jul/2026:17:23:34.222024,0.6733;1.0561;0.6742;0.6866;0.0242;0.0264;5.5849;0.7016;0.0376;0.7073;0.0508,bytes=1366926798-1367041586;bytes=1291209639-1292101113;bytes=1362914199-1363111432;bytes=1358262931-1358379817;bytes=1399232347-1399329067;bytes=1382919233-1383031980;bytes=989266405-990180068;bytes=1354668247-1355560280;bytes=1386894736-1387043817;bytes=1356440318-1357355607;bytes=1391056161-1391182385,02e593f6;2bc12975;dd425461;1b8432a8;563232d1;43d16e54;30f99bc8;c57bb5cd;7b73c557;f800b4e1;c27dfee2
1,5,351,success,None,22/Jul/2026:17:23:34.663899,22/Jul/2026:17:23:35.323486,0.6596,9,22/Jul/2026:17:23:33.174271;22/Jul/2026:17:23:33.554694;22/Jul/2026:17:23:31.769438;22/Jul/2026:17:23:34.222817;22/Jul/2026:17:23:33.173727;22/Jul/2026:17:23:34.665618;22/Jul/2026:17:23:34.222087;22/Jul/2026:17:23:34.221844;22/Jul/2026:17:23:34.664669,1.4978;1.1193;2.9058;0.4526;1.5149;0.0296;0.4741;0.4763;0.0396,bytes=1308903652-1309017289;bytes=1363111433-1364026104;bytes=1226247208-1226344341;bytes=1395388933-1395602687;bytes=1300581861-1300799751;bytes=1452920192-1453024519;bytes=1387264009-1388165986;bytes=1387043818-1387152924;bytes=1440732957-1440839658,b1715694;c9a4e129;90115881;83483710;ad51a5b4;318a894c;7b81010b;69817f7c;2755e0ef
1,5,358,success,None,22/Jul/2026:17:23:35.323782,22/Jul/2026:17:23:35.981134,0.6573,6,22/Jul/2026:17:23:33.174320;22/Jul/2026:17:23:33.553698;22/Jul/2026:17:23:34.222708;22/Jul/2026:17:23:32.360042;22/Jul/2026:17:23:33.554248;22/Jul/2026:17:23:35.325596,2.1581;1.7799;1.1247;2.9886;1.8046;0.0536,bytes=1309017290-1309129322;bytes=1355560281-1356440317;bytes=1394118842-1395014151;bytes=1267903692-1268026566;bytes=1359786197-1360662810;bytes=1478154241-1478267136,74e942de;919e9be6;6dfd7725;decc9ea9;3d835d08;102e3ddf
1,5,367,success,None,22/Jul/2026:17:23:35.981437,22/Jul/2026:17:23:36.656378,0.6749,3,22/Jul/2026:17:23:33.553060;22/Jul/2026:17:23:35.325481;22/Jul/2026:17:23:35.982887,2.4615;0.6909;0.0402,bytes=1351319050-1352202287;bytes=1476827262-1477734558;bytes=1515253993-1515370633,8b97dbf7;3e34b1a6;f7b744ce
1,5,374,success,None,22/Jul/2026:17:23:36.656668,22/Jul/2026:17:23:37.108627,0.4520,0,None,None,None,None
1,5,382,success,None,22/Jul/2026:17:23:37.108924,22/Jul/2026:17:23:37.804932,0.6960,4,22/Jul/2026:17:23:34.665566;22/Jul/2026:17:23:35.982472;22/Jul/2026:17:23:36.657598;22/Jul/2026:17:23:34.665240,2.4536;1.1390;0.4822;2.4828,bytes=1449081047-1449314185;bytes=1511149191-1511269428;bytes=1536141401-1536262502;bytes=1448764433-1448856722,d51623c8;9dc77712;c29e41e9;f8ac955c
1,5,392,success,None,22/Jul/2026:17:23:37.805233,22/Jul/2026:17:23:38.494178,0.6889,7,22/Jul/2026:17:23:35.983111;22/Jul/2026:17:23:36.658563;22/Jul/2026:17:23:35.326047;22/Jul/2026:17:23:37.110301;22/Jul/2026:17:23:37.110878;22/Jul/2026:17:23:37.806369;22/Jul/2026:17:23:37.110819,1.8293;1.1547;2.4901;0.7060;0.7323;0.0512;0.7501,bytes=1513418448-1514342520;bytes=1544301780-1544504953;bytes=1482337204-1482454921;bytes=1577230199-1577428286;bytes=1577820332-1578714513;bytes=1615161829-1615315640;bytes=1581618814-1581797739,885f8be4;0bbbe6ba;a3ba11fd;1088baa7;b2bf8a0d;828793fa;b75891c3
1,5,401,success,None,22/Jul/2026:17:23:38.494475,22/Jul/2026:17:23:39.194732,0.7003,8,22/Jul/2026:17:23:36.658671;22/Jul/2026:17:23:31.768171;22/Jul/2026:17:23:36.658047;22/Jul/2026:17:23:37.805904;22/Jul/2026:17:23:37.109946;22/Jul/2026:17:23:37.109883;22/Jul/2026:17:23:38.495943;22/Jul/2026:17:23:37.806598,1.8462;6.7427;1.8575;0.7105;1.4098;1.4223;0.0424;0.7364,bytes=1548236611-1548333499;bytes=1214297949-1214484452;bytes=1540037817-1540150703;bytes=1610947478-1611122854;bytes=1569626027-1570528440;bytes=1573320779-1573421243;bytes=1656502451-1656618240;bytes=1615455773-1616366611,a31e25cf;1dd524b1;4dcc4c38;afca64fd;45da48b4;ee02a2c2;0ad28a56;6505795d
1,5,412,success,None,22/Jul/2026:17:23:39.195034,22/Jul/2026:17:23:39.822866,0.6278,4,22/Jul/2026:17:23:38.496657;22/Jul/2026:17:23:38.495132;22/Jul/2026:17:23:37.110125;22/Jul/2026:17:23:39.197614,0.7141;0.7167;2.1157;0.0376,bytes=1660845355-1661022866;bytes=1646991576-1647897672;bytes=1572319047-1573219185;bytes=1710271844-1710393874,83c8262c;c9cff72c;7844cfbd;87071693
1,5,423,success,None,22/Jul/2026:17:23:39.823152,22/Jul/2026:17:23:40.486833,0.6637,8,22/Jul/2026:17:23:35.324826;22/Jul/2026:17:23:35.325074;22/Jul/2026:17:23:38.495398;22/Jul/2026:17:23:38.495263;22/Jul/2026:17:23:36.657872;22/Jul/2026:17:23:39.196633;22/Jul/2026:17:23:39.196226;22/Jul/2026:17:23:39.823983,4.5044;4.5069;1.3382;1.3417;3.1816;0.6492;0.6571;0.0435,bytes=1470112443-1471020401;bytes=1473929926-1474029343;bytes=1652269897-1652378505;bytes=1648320001-1648547224;bytes=1537167633-1538063971;bytes=1701653447-1701767562;bytes=1695536969-1696473784;bytes=1742774857-1742869508,a7da21ac;94366f4c;5029d0b7;94a22df4;c2466773;f9e75bdd;35244723;a4cbb099
1,5,431,success,None,22/Jul/2026:17:23:40.487126,22/Jul/2026:17:23:41.041782,0.5547,6,22/Jul/2026:17:23:39.823689;22/Jul/2026:17:23:39.824928;22/Jul/2026:17:23:39.825413;22/Jul/2026:17:23:39.824813;22/Jul/2026:17:23:39.196873;22/Jul/2026:17:23:40.488136,0.6750;0.6746;0.6937;0.6959;1.3321;0.0567,bytes=1736939360-1737847733;bytes=1751288030-1751400518;bytes=1755633325-1755744285;bytes=1747225560-1747449576;bytes=1699813160-1700737012;bytes=1776269552-1776388447,c3a7cff8;eb667af4;023158da;f923b94e;20a2e6e4;bb0ab628
1,5,446,success,None,22/Jul/2026:17:23:41.042061,22/Jul/2026:17:23:41.684097,0.6420,4,22/Jul/2026:17:23:37.109497;22/Jul/2026:17:23:39.195860;22/Jul/2026:17:23:40.488717;22/Jul/2026:17:23:40.488072,3.9404;1.8556;0.5678;0.5694,bytes=1567353146-1568262676;bytes=1697381014-1697481086;bytes=1777499574-1778375460;bytes=1776050424-1776269551,d240ad76;8741178c;4ce5fd30;7ca2e0da
