maxWorkers,chunkSize,StartIndex,Status,Error,StartClock,EndClock,Slice_Latency,HTTPSRequestCount,HTTPSRequestClocks,HTTPSRequestLatencies,HTTPS Byte Ranges,HTTPSRequestIDs
2,4,66,success,None,24/Jul/2026:12:35:46.754444,24/Jul/2026:12:35:46.925879,0.1714,1,24/Jul/2026:12:35:46.586818,0.2111,bytes=34327906-34833937,6beff7e9
2,4,75,success,None,24/Jul/2026:12:35:46.841535,24/Jul/2026:12:35:47.009768,0.1682,0,None,None,None,None
2,4,80,success,None,24/Jul/2026:12:35:46.925911,24/Jul/2026:12:35:47.076612,0.1507,0,None,None,None,None
2,4,85,success,None,24/Jul/2026:12:35:47.009797,24/Jul/2026:12:35:47.179101,0.1693,1,24/Jul/2026:12:35:47.010033,0.1114,bytes=47883054-48396286,7bcd7a42
2,4,90,success,None,24/Jul/2026:12:35:47.076644,24/Jul/2026:12:35:47.229152,0.1525,1,24/Jul/2026:12:35:47.010033,0.1114,bytes=47883054-48396286,7bcd7a42
2,4,96,success,None,24/Jul/2026:12:35:47.179133,24/Jul/2026:12:35:47.319484,0.1403,1,24/Jul/2026:12:35:47.010227,0.2614,bytes=48925747-49451388,258677b5
2,4,102,success,None,24/Jul/2026:12:35:47.229178,24/Jul/2026:12:35:47.380999,0.1518,2,24/Jul/2026:12:35:47.010227;24/Jul/2026:12:35:46.331758,0.2614;1.0368,bytes=48925747-49451388;bytes=26547117-27069119,258677b5;f202324a
2,4,117,success,None,24/Jul/2026:12:35:47.319510,24/Jul/2026:12:35:47.457721,0.1382,2,24/Jul/2026:12:35:46.331758;24/Jul/2026:12:35:47.319936,1.0368;0.0982,bytes=26547117-27069119;bytes=66170523-66690049,f202324a;f14a6363
2,4,123,success,None,24/Jul/2026:12:35:47.381028,24/Jul/2026:12:35:47.530711,0.1497,1,24/Jul/2026:12:35:47.319936,0.0982,bytes=66170523-66690049,f14a6363
2,4,131,success,None,24/Jul/2026:12:35:47.457746,24/Jul/2026:12:35:47.592565,0.1348,1,24/Jul/2026:12:35:46.926290,0.6449,bytes=45282334-45806124,8def547b
2,4,149,success,None,24/Jul/2026:12:35:47.530739,24/Jul/2026:12:35:47.680107,0.1494,2,24/Jul/2026:12:35:46.926290;24/Jul/2026:12:35:47.531066,0.6449;0.1037,bytes=45282334-45806124;bytes=83848779-84358885,8def547b;3c50aa83
2,4,157,success,None,24/Jul/2026:12:35:47.592596,24/Jul/2026:12:35:47.716646,0.1240,1,24/Jul/2026:12:35:47.531066,0.1037,bytes=83848779-84358885,3c50aa83
2,4,167,success,None,24/Jul/2026:12:35:47.680139,24/Jul/2026:12:35:47.806250,0.1261,0,None,None,None,None
2,4,180,success,None,24/Jul/2026:12:35:47.716669,24/Jul/2026:12:35:47.895362,0.1787,0,None,None,None,None
2,4,187,success,None,24/Jul/2026:12:35:47.806281,24/Jul/2026:12:35:47.933834,0.1276,1,24/Jul/2026:12:35:47.457978,0.4728,bytes=73997494-74515779,302aacfd
2,4,195,success,None,24/Jul/2026:12:35:47.895392,24/Jul/2026:12:35:48.017335,0.1219,1,24/Jul/2026:12:35:47.457978,0.4728,bytes=73997494-74515779,302aacfd
2,4,205,success,None,24/Jul/2026:12:35:47.933862,24/Jul/2026:12:35:48.106724,0.1729,0,None,None,None,None
2,4,213,success,None,24/Jul/2026:12:35:48.017367,24/Jul/2026:12:35:48.141644,0.1243,0,None,None,None,None
2,4,228,success,None,24/Jul/2026:12:35:48.141670,24/Jul/2026:12:35:48.268816,0.1271,0,None,None,None,None
2,4,223,success,None,24/Jul/2026:12:35:48.106754,24/Jul/2026:12:35:48.277849,0.1711,0,None,None,None,None
2,4,233,success,None,24/Jul/2026:12:35:48.268846,24/Jul/2026:12:35:48.396805,0.1280,0,None,None,None,None
2,4,250,success,None,24/Jul/2026:12:35:48.277870,24/Jul/2026:12:35:48.451188,0.1733,1,24/Jul/2026:12:35:48.278194,0.1583,bytes=142171089-142678735,6e46f468
2,4,257,success,None,24/Jul/2026:12:35:48.396842,24/Jul/2026:12:35:48.507618,0.1108,2,24/Jul/2026:12:35:48.278194;24/Jul/2026:12:35:48.397247,0.1583;0.0984,bytes=142171089-142678735;bytes=145274523-145804144,6e46f468;77485232
2,4,269,success,None,24/Jul/2026:12:35:48.451221,24/Jul/2026:12:35:48.657976,0.2068,2,24/Jul/2026:12:35:48.397247;24/Jul/2026:12:35:42.360182,0.0984;6.1819,bytes=145274523-145804144;bytes=89558631-90072730,77485232;9cb4c5a4
2,4,276,success,None,24/Jul/2026:12:35:48.507642,24/Jul/2026:12:35:48.658127,0.1505,1,24/Jul/2026:12:35:42.360182,6.1819,bytes=89558631-90072730,9cb4c5a4
2,4,308,success,None,24/Jul/2026:12:35:48.658141,24/Jul/2026:12:35:48.846668,0.1885,2,24/Jul/2026:12:35:47.531274;24/Jul/2026:12:35:45.433952,1.1639;3.2729,bytes=84884990-85405788;bytes=198950947-199480224,91d62f9a;bbbd7662
2,4,292,success,None,24/Jul/2026:12:35:48.658011,24/Jul/2026:12:35:48.863722,0.2057,2,24/Jul/2026:12:35:47.531274;24/Jul/2026:12:35:45.433952,1.1639;3.2729,bytes=84884990-85405788;bytes=198950947-199480224,91d62f9a;bbbd7662
2,4,314,success,None,24/Jul/2026:12:35:48.846724,24/Jul/2026:12:35:48.973892,0.1272,0,None,None,None,None
2,4,320,success,None,24/Jul/2026:12:35:48.863757,24/Jul/2026:12:35:49.072834,0.2091,1,24/Jul/2026:12:35:43.980121,5.0283,bytes=141646306-142171088,13ff9bd0
2,4,329,success,None,24/Jul/2026:12:35:48.973924,24/Jul/2026:12:35:49.094632,0.1207,1,24/Jul/2026:12:35:43.980121,5.0283,bytes=141646306-142171088,13ff9bd0
2,4,342,success,None,24/Jul/2026:12:35:49.094663,24/Jul/2026:12:35:49.225771,0.1311,2,24/Jul/2026:12:35:48.269333;24/Jul/2026:12:35:42.883855,0.8444;6.2517,bytes=132263791-132779752;bytes=105691308-106215988,d8c149b0;36a519b8
2,4,334,success,None,24/Jul/2026:12:35:49.072864,24/Jul/2026:12:35:49.272132,0.1993,3,24/Jul/2026:12:35:48.269333;24/Jul/2026:12:35:42.883855;24/Jul/2026:12:35:41.187116,0.8444;6.2517;8.0731,bytes=132263791-132779752;bytes=105691308-106215988;bytes=48925747-49451388,d8c149b0;36a519b8;37333cff
2,4,351,success,None,24/Jul/2026:12:35:49.225799,24/Jul/2026:12:35:49.381357,0.1556,4,24/Jul/2026:12:35:41.187116;24/Jul/2026:12:35:47.895827;24/Jul/2026:12:35:48.658655;24/Jul/2026:12:35:48.974407,8.0731;1.3775;0.6484;0.3391,bytes=48925747-49451388;bytes=110411768-110938678;bytes=173443558-173952867;bytes=186414071-186941973,37333cff;8df71500;cae4194e;014380b7
2,4,357,success,None,24/Jul/2026:12:35:49.272174,24/Jul/2026:12:35:49.441734,0.1696,4,24/Jul/2026:12:35:47.895827;24/Jul/2026:12:35:48.658655;24/Jul/2026:12:35:48.974407;24/Jul/2026:12:35:48.847680,1.3775;0.6484;0.3391;0.5685,bytes=110411768-110938678;bytes=173443558-173952867;bytes=186414071-186941973;bytes=178089922-178623742,8df71500;cae4194e;014380b7;ebfb489b
2,4,378,success,None,24/Jul/2026:12:35:49.441768,24/Jul/2026:12:35:49.441821,0.0001,0,None,None,None,None
2,4,391,success,None,24/Jul/2026:12:35:49.441828,24/Jul/2026:12:35:49.441846,0.0000,0,None,None,None,None
2,4,414,success,None,24/Jul/2026:12:35:49.441850,24/Jul/2026:12:35:49.441863,0.0000,0,None,None,None,None
2,4,420,success,None,24/Jul/2026:12:35:49.441867,24/Jul/2026:12:35:49.441879,0.0000,0,None,None,None,None
2,4,431,success,None,24/Jul/2026:12:35:49.441882,24/Jul/2026:12:35:49.441894,0.0000,0,None,None,None,None
2,4,440,success,None,24/Jul/2026:12:35:49.441897,24/Jul/2026:12:35:49.441909,0.0000,0,None,None,None,None
2,4,447,success,None,24/Jul/2026:12:35:49.441912,24/Jul/2026:12:35:49.441923,0.0000,0,None,None,None,None
2,4,458,success,None,24/Jul/2026:12:35:49.441926,24/Jul/2026:12:35:49.441937,0.0000,0,None,None,None,None
2,4,367,success,None,24/Jul/2026:12:35:49.381393,24/Jul/2026:12:35:49.539501,0.1581,1,24/Jul/2026:12:35:48.847680,0.5685,bytes=178089922-178623742,ebfb489b
3,4,20,success,None,24/Jul/2026:12:35:49.540315,24/Jul/2026:12:35:49.714515,0.1742,1,24/Jul/2026:12:35:49.541212,0.1122,bytes=11996889-12509772,b6f6dd6a
3,4,3,success,None,24/Jul/2026:12:35:49.540178,24/Jul/2026:12:35:49.735009,0.1948,1,24/Jul/2026:12:35:49.541212,0.1122,bytes=11996889-12509772,b6f6dd6a
3,4,34,success,None,24/Jul/2026:12:35:49.540436,24/Jul/2026:12:35:49.745163,0.2047,1,24/Jul/2026:12:35:49.541212,0.1122,bytes=11996889-12509772,b6f6dd6a
3,4,39,success,None,24/Jul/2026:12:35:49.714550,24/Jul/2026:12:35:49.892085,0.1775,2,24/Jul/2026:12:35:47.010155;24/Jul/2026:12:35:49.541132,2.7754;0.2495,bytes=48396287-48925746;bytes=11477889-11996888,41fd65b3;d44bab8f
3,4,46,success,None,24/Jul/2026:12:35:49.735039,24/Jul/2026:12:35:49.924180,0.1891,2,24/Jul/2026:12:35:47.010155;24/Jul/2026:12:35:49.541132,2.7754;0.2495,bytes=48396287-48925746;bytes=11477889-11996888,41fd65b3;d44bab8f
3,4,54,success,None,24/Jul/2026:12:35:49.745182,24/Jul/2026:12:35:49.964632,0.2194,4,24/Jul/2026:12:35:47.010155;24/Jul/2026:12:35:49.541132;24/Jul/2026:12:35:48.658586;24/Jul/2026:12:35:49.745352,2.7754;0.2495;1.2727;0.2137,bytes=48396287-48925746;bytes=11477889-11996888;bytes=165642793-166162622;bytes=30168467-30695616,41fd65b3;d44bab8f;d23290ed;c6bccc63
3,4,61,success,None,24/Jul/2026:12:35:49.892117,24/Jul/2026:12:35:50.025263,0.1331,2,24/Jul/2026:12:35:48.658586;24/Jul/2026:12:35:49.745352,1.2727;0.2137,bytes=165642793-166162622;bytes=30168467-30695616,d23290ed;c6bccc63
3,4,66,success,None,24/Jul/2026:12:35:49.924206,24/Jul/2026:12:35:50.161897,0.2377,3,24/Jul/2026:12:35:48.658586;24/Jul/2026:12:35:49.745352;24/Jul/2026:12:35:49.964878,1.2727;0.2137;0.1154,bytes=165642793-166162622;bytes=30168467-30695616;bytes=42174167-42688032,d23290ed;c6bccc63;563c711b
3,4,80,success,None,24/Jul/2026:12:35:50.025286,24/Jul/2026:12:35:50.187849,0.1626,1,24/Jul/2026:12:35:49.964878,0.1154,bytes=42174167-42688032,563c711b
3,4,85,success,None,24/Jul/2026:12:35:50.161929,24/Jul/2026:12:35:50.288780,0.1268,5,24/Jul/2026:12:35:49.924667;24/Jul/2026:12:35:50.025509;24/Jul/2026:12:35:48.658785;24/Jul/2026:12:35:48.658388;24/Jul/2026:12:35:49.892383,0.2714;0.1774;1.5696;1.5714;0.3403,bytes=37970537-38499130;bytes=44775656-45282333;bytes=174475531-174988983;bytes=164579591-165109785;bytes=34327906-34833937,ba51cb32;ae013dd7;9911859d;cd4d2ce6;b88b95df
3,4,75,success,None,24/Jul/2026:12:35:49.964657,24/Jul/2026:12:35:50.302281,0.3376,6,24/Jul/2026:12:35:49.964878;24/Jul/2026:12:35:49.924667;24/Jul/2026:12:35:50.025509;24/Jul/2026:12:35:48.658785;24/Jul/2026:12:35:48.658388;24/Jul/2026:12:35:49.892383,0.1154;0.2714;0.1774;1.5696;1.5714;0.3403,bytes=42174167-42688032;bytes=37970537-38499130;bytes=44775656-45282333;bytes=174475531-174988983;bytes=164579591-165109785;bytes=34327906-34833937,563c711b;ba51cb32;ae013dd7;9911859d;cd4d2ce6;b88b95df
3,4,90,success,None,24/Jul/2026:12:35:50.187877,24/Jul/2026:12:35:50.350629,0.1627,7,24/Jul/2026:12:35:49.924667;24/Jul/2026:12:35:50.025509;24/Jul/2026:12:35:48.658785;24/Jul/2026:12:35:48.658388;24/Jul/2026:12:35:49.892383;24/Jul/2026:12:35:50.162201;24/Jul/2026:12:35:50.188265,0.2714;0.1774;1.5696;1.5714;0.3403;0.1622;0.1400,bytes=37970537-38499130;bytes=44775656-45282333;bytes=174475531-174988983;bytes=164579591-165109785;bytes=34327906-34833937;bytes=47883054-48396286;bytes=51020483-51551961,ba51cb32;ae013dd7;9911859d;cd4d2ce6;b88b95df;312dda26;6e65f590
3,4,102,success,None,24/Jul/2026:12:35:50.302304,24/Jul/2026:12:35:50.436291,0.1340,3,24/Jul/2026:12:35:50.162201;24/Jul/2026:12:35:50.188265;24/Jul/2026:12:35:45.751173,0.1622;0.1400;4.6498,bytes=47883054-48396286;bytes=51020483-51551961;bytes=206792095-207315512,312dda26;6e65f590;a2a9bbad
3,4,96,success,None,24/Jul/2026:12:35:50.288809,24/Jul/2026:12:35:50.459361,0.1705,3,24/Jul/2026:12:35:50.162201;24/Jul/2026:12:35:50.188265;24/Jul/2026:12:35:45.751173,0.1622;0.1400;4.6498,bytes=47883054-48396286;bytes=51020483-51551961;bytes=206792095-207315512,312dda26;6e65f590;a2a9bbad
3,4,123,success,None,24/Jul/2026:12:35:50.436315,24/Jul/2026:12:35:50.539402,0.1031,3,24/Jul/2026:12:35:50.351038;24/Jul/2026:12:35:50.025604;24/Jul/2026:12:35:50.289087,0.1210;0.4514;0.2068,bytes=65641751-66170522;bytes=45282334-45806124;bytes=54169574-54687583,14e6d513;4df53257;3b5258e8
3,4,117,success,None,24/Jul/2026:12:35:50.350663,24/Jul/2026:12:35:50.613901,0.2632,5,24/Jul/2026:12:35:45.751173;24/Jul/2026:12:35:50.351038;24/Jul/2026:12:35:50.025604;24/Jul/2026:12:35:50.289087;24/Jul/2026:12:35:50.351172,4.6498;0.1210;0.4514;0.2068;0.2316,bytes=206792095-207315512;bytes=65641751-66170522;bytes=45282334-45806124;bytes=54169574-54687583;bytes=66170523-66690049,a2a9bbad;14e6d513;4df53257;3b5258e8;ef4eb1b6
3,4,131,success,None,24/Jul/2026:12:35:50.459381,24/Jul/2026:12:35:50.632602,0.1732,4,24/Jul/2026:12:35:50.351038;24/Jul/2026:12:35:50.025604;24/Jul/2026:12:35:50.289087;24/Jul/2026:12:35:50.351172,0.1210;0.4514;0.2068;0.2316,bytes=65641751-66170522;bytes=45282334-45806124;bytes=54169574-54687583;bytes=66170523-66690049,14e6d513;4df53257;3b5258e8;ef4eb1b6
3,4,149,success,None,24/Jul/2026:12:35:50.539427,24/Jul/2026:12:35:50.692563,0.1531,2,24/Jul/2026:12:35:50.351172;24/Jul/2026:12:35:50.302647,0.2316;0.3468,bytes=66170523-66690049;bytes=57800748-58327893,ef4eb1b6;2c33def7
3,4,157,success,None,24/Jul/2026:12:35:50.613925,24/Jul/2026:12:35:50.737842,0.1239,2,24/Jul/2026:12:35:50.302647;24/Jul/2026:12:35:50.614246,0.3468;0.0850,bytes=57800748-58327893;bytes=89028985-89558630,2c33def7;896ff299
3,4,187,success,None,24/Jul/2026:12:35:50.737867,24/Jul/2026:12:35:50.856274,0.1184,1,24/Jul/2026:12:35:50.459572,0.3116,bytes=73997494-74515779,b3f98b1c
3,4,180,success,None,24/Jul/2026:12:35:50.692587,24/Jul/2026:12:35:50.872704,0.1801,2,24/Jul/2026:12:35:50.614246;24/Jul/2026:12:35:50.459572,0.0850;0.3116,bytes=89028985-89558630;bytes=73997494-74515779,896ff299;b3f98b1c
3,4,167,success,None,24/Jul/2026:12:35:50.632631,24/Jul/2026:12:35:50.937578,0.3049,4,24/Jul/2026:12:35:50.302647;24/Jul/2026:12:35:50.614246;24/Jul/2026:12:35:50.459572;24/Jul/2026:12:35:50.692922,0.3468;0.0850;0.3116;0.1990,bytes=57800748-58327893;bytes=89028985-89558630;bytes=73997494-74515779;bytes=102025383-102539558,2c33def7;896ff299;b3f98b1c;78ba0109
3,4,195,success,None,24/Jul/2026:12:35:50.856300,24/Jul/2026:12:35:50.984257,0.1280,1,24/Jul/2026:12:35:50.692922,0.1990,bytes=102025383-102539558,78ba0109
3,4,205,success,None,24/Jul/2026:12:35:50.872733,24/Jul/2026:12:35:51.012723,0.1400,1,24/Jul/2026:12:35:50.692922,0.1990,bytes=102025383-102539558,78ba0109
3,4,223,success,None,24/Jul/2026:12:35:50.984287,24/Jul/2026:12:35:51.119964,0.1357,0,None,None,None,None
3,4,228,success,None,24/Jul/2026:12:35:51.012747,24/Jul/2026:12:35:51.197304,0.1846,1,24/Jul/2026:12:35:47.934157,3.2209,bytes=115646707-116145025,0c92a0a9
3,4,213,success,None,24/Jul/2026:12:35:50.937605,24/Jul/2026:12:35:51.204267,0.2667,1,24/Jul/2026:12:35:47.934157,3.2209,bytes=115646707-116145025,0c92a0a9
3,4,233,success,None,24/Jul/2026:12:35:51.119990,24/Jul/2026:12:35:51.233178,0.1132,1,24/Jul/2026:12:35:47.934157,3.2209,bytes=115646707-116145025,0c92a0a9
3,4,269,success,None,24/Jul/2026:12:35:51.233209,24/Jul/2026:12:35:51.350030,0.1168,0,None,None,None,None
3,4,250,success,None,24/Jul/2026:12:35:51.197332,24/Jul/2026:12:35:51.371015,0.1737,0,None,None,None,None
3,4,257,success,None,24/Jul/2026:12:35:51.204288,24/Jul/2026:12:35:51.450195,0.2459,2,24/Jul/2026:12:35:50.938018;24/Jul/2026:12:35:50.436555,0.4461;0.9820,bytes=120323442-120838575;bytes=69292458-69812302,1ae671e1;b89d2a44
3,4,276,success,None,24/Jul/2026:12:35:51.350065,24/Jul/2026:12:35:51.469944,0.1199,2,24/Jul/2026:12:35:50.938018;24/Jul/2026:12:35:50.436555,0.4461;0.9820,bytes=120323442-120838575;bytes=69292458-69812302,1ae671e1;b89d2a44
3,4,292,success,None,24/Jul/2026:12:35:51.371036,24/Jul/2026:12:35:51.505422,0.1344,4,24/Jul/2026:12:35:50.938018;24/Jul/2026:12:35:50.436555;24/Jul/2026:12:35:51.371332;24/Jul/2026:12:35:50.162407,0.4461;0.9820;0.1138;1.3282,bytes=120323442-120838575;bytes=69292458-69812302;bytes=165113442-165642792;bytes=48925747-49451388,1ae671e1;b89d2a44;5284ceba;4aab36f2
3,4,308,success,None,24/Jul/2026:12:35:51.450226,24/Jul/2026:12:35:51.598110,0.1479,2,24/Jul/2026:12:35:51.371332;24/Jul/2026:12:35:50.162407,0.1138;1.3282,bytes=165113442-165642792;bytes=48925747-49451388,5284ceba;4aab36f2
3,4,320,success,None,24/Jul/2026:12:35:51.505443,24/Jul/2026:12:35:51.636744,0.1313,0,None,None,None,None
3,4,314,success,None,24/Jul/2026:12:35:51.469964,24/Jul/2026:12:35:51.684479,0.2145,3,24/Jul/2026:12:35:51.371332;24/Jul/2026:12:35:50.162407;24/Jul/2026:12:35:47.934256,0.1138;1.3282;3.7456,bytes=165113442-165642792;bytes=48925747-49451388;bytes=116145026-116661733,5284ceba;4aab36f2;11786473
3,4,329,success,None,24/Jul/2026:12:35:51.598136,24/Jul/2026:12:35:51.712274,0.1141,1,24/Jul/2026:12:35:47.934256,3.7456,bytes=116145026-116661733,11786473
3,4,334,success,None,24/Jul/2026:12:35:51.636767,24/Jul/2026:12:35:51.811592,0.1748,1,24/Jul/2026:12:35:47.934256,3.7456,bytes=116145026-116661733,11786473
3,4,342,success,None,24/Jul/2026:12:35:51.684505,24/Jul/2026:12:35:51.815117,0.1306,0,None,None,None,None
3,4,367,success,None,24/Jul/2026:12:35:51.815135,24/Jul/2026:12:35:51.965374,0.1502,1,24/Jul/2026:12:35:51.450595,0.4122,bytes=173952868-174475530,30488878
