maxWorkers,chunkSize,StartIndex,Status,Error,StartClock,EndClock,Slice_Latency,HTTPSRequestCount,HTTPSRequestClocks,HTTPSRequestLatencies
3,5,315,success,None,22/Jul/2026:11:42:24.283974,22/Jul/2026:11:42:24.746696,0.4627,19,22/Jul/2026:11:42:19.673303;22/Jul/2026:11:42:22.925457;22/Jul/2026:11:42:22.264672;22/Jul/2026:11:42:19.674016;22/Jul/2026:11:42:24.279727;22/Jul/2026:11:42:23.741079;22/Jul/2026:11:42:16.083824;22/Jul/2026:11:42:19.672371;22/Jul/2026:11:42:24.284943;22/Jul/2026:11:42:24.704209;22/Jul/2026:11:42:24.280751;22/Jul/2026:11:42:22.263013;22/Jul/2026:11:42:23.739793;22/Jul/2026:11:42:24.278394;22/Jul/2026:11:42:23.741886;22/Jul/2026:11:42:24.280471;22/Jul/2026:11:42:22.891515;22/Jul/2026:11:42:24.278799;22/Jul/2026:11:42:24.703140,4.6139;1.3704;2.0314;4.6257;0.0290;0.5680;8.2260;4.6385;0.0359;0.0060;0.4301;2.4497;0.9729;0.4363;0.9744;0.4417;1.8341;0.4508;0.0422
3,5,343,success,None,22/Jul/2026:11:42:24.747007,22/Jul/2026:11:42:25.463317,0.7163,4,22/Jul/2026:11:42:21.625700;22/Jul/2026:11:42:24.284804;22/Jul/2026:11:42:22.923479;22/Jul/2026:11:42:20.358414,3.1246;0.4747;1.8362;4.4208
3,5,334,success,None,22/Jul/2026:11:42:24.729196,22/Jul/2026:11:42:25.517901,0.7887,12,22/Jul/2026:11:42:24.278799;22/Jul/2026:11:42:24.703140;22/Jul/2026:11:42:21.625700;22/Jul/2026:11:42:24.284804;22/Jul/2026:11:42:22.923479;22/Jul/2026:11:42:20.358414;22/Jul/2026:11:42:24.285073;22/Jul/2026:11:42:24.702753;22/Jul/2026:11:42:19.022099;22/Jul/2026:11:42:22.893523;22/Jul/2026:11:42:23.743885;22/Jul/2026:11:42:24.748615,0.4508;0.0422;3.1246;0.4747;1.8362;4.4208;1.1881;0.7704;6.4522;2.5841;1.7399;0.7380
3,5,324,success,None,22/Jul/2026:11:42:24.701207,22/Jul/2026:11:42:25.538755,0.8375,26,22/Jul/2026:11:42:24.704209;22/Jul/2026:11:42:24.280751;22/Jul/2026:11:42:22.263013;22/Jul/2026:11:42:23.739793;22/Jul/2026:11:42:24.278394;22/Jul/2026:11:42:23.741886;22/Jul/2026:11:42:24.280471;22/Jul/2026:11:42:22.891515;22/Jul/2026:11:42:24.278799;22/Jul/2026:11:42:24.703140;22/Jul/2026:11:42:21.625700;22/Jul/2026:11:42:24.284804;22/Jul/2026:11:42:22.923479;22/Jul/2026:11:42:20.358414;22/Jul/2026:11:42:24.285073;22/Jul/2026:11:42:24.702753;22/Jul/2026:11:42:19.022099;22/Jul/2026:11:42:22.893523;22/Jul/2026:11:42:23.743885;22/Jul/2026:11:42:24.748615;22/Jul/2026:11:42:25.468422;22/Jul/2026:11:42:24.278654;22/Jul/2026:11:42:24.285814;22/Jul/2026:11:42:23.743931;22/Jul/2026:11:42:24.285469;22/Jul/2026:11:42:24.704293,0.0060;0.4301;2.4497;0.9729;0.4363;0.9744;0.4417;1.8341;0.4508;0.0422;3.1246;0.4747;1.8362;4.4208;1.1881;0.7704;6.4522;2.5841;1.7399;0.7380;0.0597;1.2531;1.2473;1.7892;1.2506;0.8333
3,5,366,success,None,22/Jul/2026:11:42:25.463618,22/Jul/2026:11:42:26.119586,0.6560,13,22/Jul/2026:11:42:24.285073;22/Jul/2026:11:42:24.702753;22/Jul/2026:11:42:19.022099;22/Jul/2026:11:42:22.893523;22/Jul/2026:11:42:23.743885;22/Jul/2026:11:42:24.748615;22/Jul/2026:11:42:25.468422;22/Jul/2026:11:42:24.278654;22/Jul/2026:11:42:24.285814;22/Jul/2026:11:42:23.743931;22/Jul/2026:11:42:24.285469;22/Jul/2026:11:42:24.704293;22/Jul/2026:11:42:25.467890,1.1881;0.7704;6.4522;2.5841;1.7399;0.7380;0.0597;1.2531;1.2473;1.7892;1.2506;0.8333;0.0720
3,5,415,success,None,22/Jul/2026:11:42:25.518242,22/Jul/2026:11:42:26.386506,0.8683,7,22/Jul/2026:11:42:25.468422;22/Jul/2026:11:42:24.278654;22/Jul/2026:11:42:24.285814;22/Jul/2026:11:42:23.743931;22/Jul/2026:11:42:24.285469;22/Jul/2026:11:42:24.704293;22/Jul/2026:11:42:25.467890,0.0597;1.2531;1.2473;1.7892;1.2506;0.8333;0.0720
4,5,61,success,None,22/Jul/2026:11:42:26.388115,22/Jul/2026:11:42:27.170472,0.7824,16,22/Jul/2026:11:42:24.749516;22/Jul/2026:11:42:26.389486;22/Jul/2026:11:42:24.286242;22/Jul/2026:11:42:22.924251;22/Jul/2026:11:42:26.389129;22/Jul/2026:11:42:25.519485;22/Jul/2026:11:42:24.703826;22/Jul/2026:11:42:26.389944;22/Jul/2026:11:42:26.390733;22/Jul/2026:11:42:24.730541;22/Jul/2026:11:42:26.391081;22/Jul/2026:11:42:26.389795;22/Jul/2026:11:42:20.325723;22/Jul/2026:11:42:26.389537;22/Jul/2026:11:42:26.388967;22/Jul/2026:11:42:22.892135,1.6915;0.0562;2.1631;3.5272;0.0646;0.9361;1.7656;0.0942;0.1153;1.7859;0.1273;0.1358;6.2039;0.1408;0.2871;3.8091
4,5,76,success,None,22/Jul/2026:11:42:26.388254,22/Jul/2026:11:42:27.197611,0.8094,23,22/Jul/2026:11:42:24.749516;22/Jul/2026:11:42:26.389486;22/Jul/2026:11:42:24.286242;22/Jul/2026:11:42:22.924251;22/Jul/2026:11:42:26.389129;22/Jul/2026:11:42:25.519485;22/Jul/2026:11:42:24.703826;22/Jul/2026:11:42:26.389944;22/Jul/2026:11:42:26.390733;22/Jul/2026:11:42:24.730541;22/Jul/2026:11:42:26.391081;22/Jul/2026:11:42:26.389795;22/Jul/2026:11:42:20.325723;22/Jul/2026:11:42:26.389537;22/Jul/2026:11:42:26.388967;22/Jul/2026:11:42:22.892135;22/Jul/2026:11:42:24.279036;22/Jul/2026:11:42:19.185872;22/Jul/2026:11:42:26.390045;22/Jul/2026:11:42:27.172543;22/Jul/2026:11:42:24.703054;22/Jul/2026:11:42:26.391129;22/Jul/2026:11:42:26.389179,1.6915;0.0562;2.1631;3.5272;0.0646;0.9361;1.7656;0.0942;0.1153;1.7859;0.1273;0.1358;6.2039;0.1408;0.2871;3.8091;2.8998;7.9934;0.7898;0.0076;2.4810;0.7942;0.7985
4,5,25,success,None,22/Jul/2026:11:42:26.387803,22/Jul/2026:11:42:27.279849,0.8920,32,22/Jul/2026:11:42:24.749516;22/Jul/2026:11:42:26.389486;22/Jul/2026:11:42:24.286242;22/Jul/2026:11:42:22.924251;22/Jul/2026:11:42:26.389129;22/Jul/2026:11:42:25.519485;22/Jul/2026:11:42:24.703826;22/Jul/2026:11:42:26.389944;22/Jul/2026:11:42:26.390733;22/Jul/2026:11:42:24.730541;22/Jul/2026:11:42:26.391081;22/Jul/2026:11:42:26.389795;22/Jul/2026:11:42:20.325723;22/Jul/2026:11:42:26.389537;22/Jul/2026:11:42:26.388967;22/Jul/2026:11:42:22.892135;22/Jul/2026:11:42:24.279036;22/Jul/2026:11:42:19.185872;22/Jul/2026:11:42:26.390045;22/Jul/2026:11:42:27.172543;22/Jul/2026:11:42:24.703054;22/Jul/2026:11:42:26.391129;22/Jul/2026:11:42:26.389179;22/Jul/2026:11:42:27.172991;22/Jul/2026:11:42:19.659277;22/Jul/2026:11:42:21.451317;22/Jul/2026:11:42:25.467837;22/Jul/2026:11:42:24.702623;22/Jul/2026:11:42:27.173382;22/Jul/2026:11:42:20.834480;22/Jul/2026:11:42:27.200474;22/Jul/2026:11:42:26.390828,1.6915;0.0562;2.1631;3.5272;0.0646;0.9361;1.7656;0.0942;0.1153;1.7859;0.1273;0.1358;6.2039;0.1408;0.2871;3.8091;2.8998;7.9934;0.7898;0.0076;2.4810;0.7942;0.7985;0.0342;7.5520;5.7626;1.7466;2.5121;0.0479;6.3888;0.0293;0.8490
4,5,51,success,None,22/Jul/2026:11:42:26.387985,22/Jul/2026:11:42:27.453531,1.0655,35,22/Jul/2026:11:42:24.749516;22/Jul/2026:11:42:26.389486;22/Jul/2026:11:42:24.286242;22/Jul/2026:11:42:22.924251;22/Jul/2026:11:42:26.389129;22/Jul/2026:11:42:25.519485;22/Jul/2026:11:42:24.703826;22/Jul/2026:11:42:26.389944;22/Jul/2026:11:42:26.390733;22/Jul/2026:11:42:24.730541;22/Jul/2026:11:42:26.391081;22/Jul/2026:11:42:26.389795;22/Jul/2026:11:42:20.325723;22/Jul/2026:11:42:26.389537;22/Jul/2026:11:42:26.388967;22/Jul/2026:11:42:22.892135;22/Jul/2026:11:42:24.279036;22/Jul/2026:11:42:19.185872;22/Jul/2026:11:42:26.390045;22/Jul/2026:11:42:27.172543;22/Jul/2026:11:42:24.703054;22/Jul/2026:11:42:26.391129;22/Jul/2026:11:42:26.389179;22/Jul/2026:11:42:27.172991;22/Jul/2026:11:42:19.659277;22/Jul/2026:11:42:21.451317;22/Jul/2026:11:42:25.467837;22/Jul/2026:11:42:24.702623;22/Jul/2026:11:42:27.173382;22/Jul/2026:11:42:20.834480;22/Jul/2026:11:42:27.200474;22/Jul/2026:11:42:26.390828;22/Jul/2026:11:42:24.731060;22/Jul/2026:11:42:23.741575;22/Jul/2026:11:42:27.173105,1.6915;0.0562;2.1631;3.5272;0.0646;0.9361;1.7656;0.0942;0.1153;1.7859;0.1273;0.1358;6.2039;0.1408;0.2871;3.8091;2.8998;7.9934;0.7898;0.0076;2.4810;0.7942;0.7985;0.0342;7.5520;5.7626;1.7466;2.5121;0.0479;6.3888;0.0293;0.8490;2.5601;3.5501;0.1201
4,5,151,success,None,22/Jul/2026:11:42:27.197991,22/Jul/2026:11:42:27.887458,0.6895,17,22/Jul/2026:11:42:27.172991;22/Jul/2026:11:42:19.659277;22/Jul/2026:11:42:21.451317;22/Jul/2026:11:42:25.467837;22/Jul/2026:11:42:24.702623;22/Jul/2026:11:42:27.173382;22/Jul/2026:11:42:20.834480;22/Jul/2026:11:42:27.200474;22/Jul/2026:11:42:26.390828;22/Jul/2026:11:42:24.731060;22/Jul/2026:11:42:23.741575;22/Jul/2026:11:42:27.173105;22/Jul/2026:11:42:24.280803;22/Jul/2026:11:42:19.673965;22/Jul/2026:11:42:20.808182;22/Jul/2026:11:42:27.282492;22/Jul/2026:11:42:25.519684,0.0342;7.5520;5.7626;1.7466;2.5121;0.0479;6.3888;0.0293;0.8490;2.5601;3.5501;0.1201;3.1876;7.7954;6.6629;0.1902;1.9540
4,5,161,success,None,22/Jul/2026:11:42:27.280279,22/Jul/2026:11:42:27.927779,0.6475,13,22/Jul/2026:11:42:24.731060;22/Jul/2026:11:42:23.741575;22/Jul/2026:11:42:27.173105;22/Jul/2026:11:42:24.280803;22/Jul/2026:11:42:19.673965;22/Jul/2026:11:42:20.808182;22/Jul/2026:11:42:27.282492;22/Jul/2026:11:42:25.519684;22/Jul/2026:11:42:27.283086;22/Jul/2026:11:42:27.173325;22/Jul/2026:11:42:20.833540;22/Jul/2026:11:42:24.286300;22/Jul/2026:11:42:20.325832,2.5601;3.5501;0.1201;3.1876;7.7954;6.6629;0.1902;1.9540;0.6166;0.7264;7.0699;3.6171;7.5798
4,5,133,success,None,22/Jul/2026:11:42:27.170801,22/Jul/2026:11:42:27.962574,0.7918,33,22/Jul/2026:11:42:24.279036;22/Jul/2026:11:42:19.185872;22/Jul/2026:11:42:26.390045;22/Jul/2026:11:42:27.172543;22/Jul/2026:11:42:24.703054;22/Jul/2026:11:42:26.391129;22/Jul/2026:11:42:26.389179;22/Jul/2026:11:42:27.172991;22/Jul/2026:11:42:19.659277;22/Jul/2026:11:42:21.451317;22/Jul/2026:11:42:25.467837;22/Jul/2026:11:42:24.702623;22/Jul/2026:11:42:27.173382;22/Jul/2026:11:42:20.834480;22/Jul/2026:11:42:27.200474;22/Jul/2026:11:42:26.390828;22/Jul/2026:11:42:24.731060;22/Jul/2026:11:42:23.741575;22/Jul/2026:11:42:27.173105;22/Jul/2026:11:42:24.280803;22/Jul/2026:11:42:19.673965;22/Jul/2026:11:42:20.808182;22/Jul/2026:11:42:27.282492;22/Jul/2026:11:42:25.519684;22/Jul/2026:11:42:27.283086;22/Jul/2026:11:42:27.173325;22/Jul/2026:11:42:20.833540;22/Jul/2026:11:42:24.286300;22/Jul/2026:11:42:20.325832;22/Jul/2026:11:42:24.730858;22/Jul/2026:11:42:27.891293;22/Jul/2026:11:42:24.750042;22/Jul/2026:11:42:27.454571,2.8998;7.9934;0.7898;0.0076;2.4810;0.7942;0.7985;0.0342;7.5520;5.7626;1.7466;2.5121;0.0479;6.3888;0.0293;0.8490;2.5601;3.5501;0.1201;3.1876;7.7954;6.6629;0.1902;1.9540;0.6166;0.7264;7.0699;3.6171;7.5798;3.2055;0.0497;3.1922;0.4891
4,5,203,success,None,22/Jul/2026:11:42:27.453827,22/Jul/2026:11:42:28.213304,0.7595,21,22/Jul/2026:11:42:24.280803;22/Jul/2026:11:42:19.673965;22/Jul/2026:11:42:20.808182;22/Jul/2026:11:42:27.282492;22/Jul/2026:11:42:25.519684;22/Jul/2026:11:42:27.283086;22/Jul/2026:11:42:27.173325;22/Jul/2026:11:42:20.833540;22/Jul/2026:11:42:24.286300;22/Jul/2026:11:42:20.325832;22/Jul/2026:11:42:24.730858;22/Jul/2026:11:42:27.891293;22/Jul/2026:11:42:24.750042;22/Jul/2026:11:42:27.454571;22/Jul/2026:11:42:27.930191;22/Jul/2026:11:42:27.455875;22/Jul/2026:11:42:27.282254;22/Jul/2026:11:42:27.199123;22/Jul/2026:11:42:27.930137;22/Jul/2026:11:42:27.456365;22/Jul/2026:11:42:27.173543,3.1876;7.7954;6.6629;0.1902;1.9540;0.6166;0.7264;7.0699;3.6171;7.5798;3.2055;0.0497;3.1922;0.4891;0.0463;0.5267;0.7004;0.7961;0.0710;0.5529;0.8469
4,5,212,success,None,22/Jul/2026:11:42:27.887808,22/Jul/2026:11:42:28.684519,0.7967,23,22/Jul/2026:11:42:27.283086;22/Jul/2026:11:42:27.173325;22/Jul/2026:11:42:20.833540;22/Jul/2026:11:42:24.286300;22/Jul/2026:11:42:20.325832;22/Jul/2026:11:42:24.730858;22/Jul/2026:11:42:27.891293;22/Jul/2026:11:42:24.750042;22/Jul/2026:11:42:27.454571;22/Jul/2026:11:42:27.930191;22/Jul/2026:11:42:27.455875;22/Jul/2026:11:42:27.282254;22/Jul/2026:11:42:27.199123;22/Jul/2026:11:42:27.930137;22/Jul/2026:11:42:27.456365;22/Jul/2026:11:42:27.173543;22/Jul/2026:11:42:27.171791;22/Jul/2026:11:42:25.464253;22/Jul/2026:11:42:27.890408;22/Jul/2026:11:42:27.929168;22/Jul/2026:11:42:19.187817;22/Jul/2026:11:42:24.704531;22/Jul/2026:11:42:28.214952,0.6166;0.7264;7.0699;3.6171;7.5798;3.2055;0.0497;3.1922;0.4891;0.0463;0.5267;0.7004;0.7961;0.0710;0.5529;0.8469;1.0510;2.7602;0.3461;0.3080;9.0499;3.5413;0.0311
4,5,315,success,None,22/Jul/2026:11:42:27.928105,22/Jul/2026:11:42:28.755690,0.8276,25,22/Jul/2026:11:42:24.730858;22/Jul/2026:11:42:27.891293;22/Jul/2026:11:42:24.750042;22/Jul/2026:11:42:27.454571;22/Jul/2026:11:42:27.930191;22/Jul/2026:11:42:27.455875;22/Jul/2026:11:42:27.282254;22/Jul/2026:11:42:27.199123;22/Jul/2026:11:42:27.930137;22/Jul/2026:11:42:27.456365;22/Jul/2026:11:42:27.173543;22/Jul/2026:11:42:27.171791;22/Jul/2026:11:42:25.464253;22/Jul/2026:11:42:27.890408;22/Jul/2026:11:42:27.929168;22/Jul/2026:11:42:19.187817;22/Jul/2026:11:42:24.704531;22/Jul/2026:11:42:28.214952;22/Jul/2026:11:42:19.658669;22/Jul/2026:11:42:27.456178;22/Jul/2026:11:42:22.924165;22/Jul/2026:11:42:27.281170;22/Jul/2026:11:42:27.890905;22/Jul/2026:11:42:27.281499;22/Jul/2026:11:42:27.929719,3.2055;0.0497;3.1922;0.4891;0.0463;0.5267;0.7004;0.7961;0.0710;0.5529;0.8469;1.0510;2.7602;0.3461;0.3080;9.0499;3.5413;0.0311;9.0365;1.2392;5.7719;1.4154;0.8065;1.4173;0.7758
4,5,324,success,None,22/Jul/2026:11:42:27.963332,22/Jul/2026:11:42:28.873218,0.9099,26,22/Jul/2026:11:42:27.930191;22/Jul/2026:11:42:27.455875;22/Jul/2026:11:42:27.282254;22/Jul/2026:11:42:27.199123;22/Jul/2026:11:42:27.930137;22/Jul/2026:11:42:27.456365;22/Jul/2026:11:42:27.173543;22/Jul/2026:11:42:27.171791;22/Jul/2026:11:42:25.464253;22/Jul/2026:11:42:27.890408;22/Jul/2026:11:42:27.929168;22/Jul/2026:11:42:19.187817;22/Jul/2026:11:42:24.704531;22/Jul/2026:11:42:28.214952;22/Jul/2026:11:42:19.658669;22/Jul/2026:11:42:27.456178;22/Jul/2026:11:42:22.924165;22/Jul/2026:11:42:27.281170;22/Jul/2026:11:42:27.890905;22/Jul/2026:11:42:27.281499;22/Jul/2026:11:42:27.929719;22/Jul/2026:11:42:28.216447;22/Jul/2026:11:42:28.687790;22/Jul/2026:11:42:27.200310;22/Jul/2026:11:42:27.968577;22/Jul/2026:11:42:28.758784,0.0463;0.5267;0.7004;0.7961;0.0710;0.5529;0.8469;1.0510;2.7602;0.3461;0.3080;9.0499;3.5413;0.0311;9.0365;1.2392;5.7719;1.4154;0.8065;1.4173;0.7758;0.5495;0.0884;1.5763;0.8172;0.0370
4,5,334,success,None,22/Jul/2026:11:42:28.213610,22/Jul/2026:11:42:29.011284,0.7977,28,22/Jul/2026:11:42:27.171791;22/Jul/2026:11:42:25.464253;22/Jul/2026:11:42:27.890408;22/Jul/2026:11:42:27.929168;22/Jul/2026:11:42:19.187817;22/Jul/2026:11:42:24.704531;22/Jul/2026:11:42:28.214952;22/Jul/2026:11:42:19.658669;22/Jul/2026:11:42:27.456178;22/Jul/2026:11:42:22.924165;22/Jul/2026:11:42:27.281170;22/Jul/2026:11:42:27.890905;22/Jul/2026:11:42:27.281499;22/Jul/2026:11:42:27.929719;22/Jul/2026:11:42:28.216447;22/Jul/2026:11:42:28.687790;22/Jul/2026:11:42:27.200310;22/Jul/2026:11:42:27.968577;22/Jul/2026:11:42:28.758784;22/Jul/2026:11:42:22.923661;22/Jul/2026:11:42:27.454670;22/Jul/2026:11:42:25.519598;22/Jul/2026:11:42:28.686659;22/Jul/2026:11:42:27.454824;22/Jul/2026:11:42:24.278926;22/Jul/2026:11:42:26.391274;22/Jul/2026:11:42:20.809162;22/Jul/2026:11:42:27.930531,1.0510;2.7602;0.3461;0.3080;9.0499;3.5413;0.0311;9.0365;1.2392;5.7719;1.4154;0.8065;1.4173;0.7758;0.5495;0.0884;1.5763;0.8172;0.0370;5.9559;1.4251;3.3630;0.1967;1.4292;4.6051;2.4931;8.0767;0.9605
4,5,366,success,None,22/Jul/2026:11:42:28.756031,22/Jul/2026:11:42:29.398272,0.6422,14,22/Jul/2026:11:42:28.216447;22/Jul/2026:11:42:28.687790;22/Jul/2026:11:42:27.200310;22/Jul/2026:11:42:27.968577;22/Jul/2026:11:42:28.758784;22/Jul/2026:11:42:22.923661;22/Jul/2026:11:42:27.454670;22/Jul/2026:11:42:25.519598;22/Jul/2026:11:42:28.686659;22/Jul/2026:11:42:27.454824;22/Jul/2026:11:42:24.278926;22/Jul/2026:11:42:26.391274;22/Jul/2026:11:42:20.809162;22/Jul/2026:11:42:27.930531,0.5495;0.0884;1.5763;0.8172;0.0370;5.9559;1.4251;3.3630;0.1967;1.4292;4.6051;2.4931;8.0767;0.9605
4,5,343,success,None,22/Jul/2026:11:42:28.684840,22/Jul/2026:11:42:29.451721,0.7669,21,22/Jul/2026:11:42:19.658669;22/Jul/2026:11:42:27.456178;22/Jul/2026:11:42:22.924165;22/Jul/2026:11:42:27.281170;22/Jul/2026:11:42:27.890905;22/Jul/2026:11:42:27.281499;22/Jul/2026:11:42:27.929719;22/Jul/2026:11:42:28.216447;22/Jul/2026:11:42:28.687790;22/Jul/2026:11:42:27.200310;22/Jul/2026:11:42:27.968577;22/Jul/2026:11:42:28.758784;22/Jul/2026:11:42:22.923661;22/Jul/2026:11:42:27.454670;22/Jul/2026:11:42:25.519598;22/Jul/2026:11:42:28.686659;22/Jul/2026:11:42:27.454824;22/Jul/2026:11:42:24.278926;22/Jul/2026:11:42:26.391274;22/Jul/2026:11:42:20.809162;22/Jul/2026:11:42:27.930531,9.0365;1.2392;5.7719;1.4154;0.8065;1.4173;0.7758;0.5495;0.0884;1.5763;0.8172;0.0370;5.9559;1.4251;3.3630;0.1967;1.4292;4.6051;2.4931;8.0767;0.9605
4,5,415,success,None,22/Jul/2026:11:42:28.873534,22/Jul/2026:11:42:29.482696,0.6092,9,22/Jul/2026:11:42:22.923661;22/Jul/2026:11:42:27.454670;22/Jul/2026:11:42:25.519598;22/Jul/2026:11:42:28.686659;22/Jul/2026:11:42:27.454824;22/Jul/2026:11:42:24.278926;22/Jul/2026:11:42:26.391274;22/Jul/2026:11:42:20.809162;22/Jul/2026:11:42:27.930531,5.9559;1.4251;3.3630;0.1967;1.4292;4.6051;2.4931;8.0767;0.9605
5,5,25,success,None,22/Jul/2026:11:42:29.491168,22/Jul/2026:11:42:30.347670,0.8565,21,22/Jul/2026:11:42:24.284869;22/Jul/2026:11:42:22.893153;22/Jul/2026:11:42:25.521643;22/Jul/2026:11:42:26.388641;22/Jul/2026:11:42:29.492775;22/Jul/2026:11:42:29.493327;22/Jul/2026:11:42:29.493147;22/Jul/2026:11:42:17.633252;22/Jul/2026:11:42:28.215819;22/Jul/2026:11:42:27.968449;22/Jul/2026:11:42:27.455057;22/Jul/2026:11:42:28.874231;22/Jul/2026:11:42:29.493632;22/Jul/2026:11:42:25.464181;22/Jul/2026:11:42:28.214586;22/Jul/2026:11:42:28.687504;22/Jul/2026:11:42:24.704364;22/Jul/2026:11:42:27.455186;22/Jul/2026:11:42:28.686779;22/Jul/2026:11:42:29.498850;22/Jul/2026:11:42:29.499525,5.2181;6.6098;3.9814;3.1144;0.0320;0.0438;0.0595;11.9265;1.3463;1.5955;2.1268;0.7102;0.0919;4.1219;1.3785;0.9205;4.9224;2.1772;0.9715;0.1649;0.2250
5,5,61,success,None,22/Jul/2026:11:42:29.491485,22/Jul/2026:11:42:30.370556,0.8791,27,22/Jul/2026:11:42:24.284869;22/Jul/2026:11:42:22.893153;22/Jul/2026:11:42:25.521643;22/Jul/2026:11:42:26.388641;22/Jul/2026:11:42:29.492775;22/Jul/2026:11:42:29.493327;22/Jul/2026:11:42:29.493147;22/Jul/2026:11:42:17.633252;22/Jul/2026:11:42:28.215819;22/Jul/2026:11:42:27.968449;22/Jul/2026:11:42:27.455057;22/Jul/2026:11:42:28.874231;22/Jul/2026:11:42:29.493632;22/Jul/2026:11:42:25.464181;22/Jul/2026:11:42:28.214586;22/Jul/2026:11:42:28.687504;22/Jul/2026:11:42:24.704364;22/Jul/2026:11:42:27.455186;22/Jul/2026:11:42:28.686779;22/Jul/2026:11:42:29.498850;22/Jul/2026:11:42:29.499525;22/Jul/2026:11:42:30.355032;22/Jul/2026:11:42:28.685742;22/Jul/2026:11:42:22.926334;22/Jul/2026:11:42:29.498796;22/Jul/2026:11:42:29.499024;22/Jul/2026:11:42:27.889241,5.2181;6.6098;3.9814;3.1144;0.0320;0.0438;0.0595;11.9265;1.3463;1.5955;2.1268;0.7102;0.0919;4.1219;1.3785;0.9205;4.9224;2.1772;0.9715;0.1649;0.2250;0.0054;1.6796;7.4390;0.8666;0.8663;2.4769
5,5,133,success,None,22/Jul/2026:11:42:29.491743,22/Jul/2026:11:42:30.376028,0.8843,28,22/Jul/2026:11:42:24.284869;22/Jul/2026:11:42:22.893153;22/Jul/2026:11:42:25.521643;22/Jul/2026:11:42:26.388641;22/Jul/2026:11:42:29.492775;22/Jul/2026:11:42:29.493327;22/Jul/2026:11:42:29.493147;22/Jul/2026:11:42:17.633252;22/Jul/2026:11:42:28.215819;22/Jul/2026:11:42:27.968449;22/Jul/2026:11:42:27.455057;22/Jul/2026:11:42:28.874231;22/Jul/2026:11:42:29.493632;22/Jul/2026:11:42:25.464181;22/Jul/2026:11:42:28.214586;22/Jul/2026:11:42:28.687504;22/Jul/2026:11:42:24.704364;22/Jul/2026:11:42:27.455186;22/Jul/2026:11:42:28.686779;22/Jul/2026:11:42:29.498850;22/Jul/2026:11:42:29.499525;22/Jul/2026:11:42:30.355032;22/Jul/2026:11:42:28.685742;22/Jul/2026:11:42:22.926334;22/Jul/2026:11:42:29.498796;22/Jul/2026:11:42:29.499024;22/Jul/2026:11:42:27.889241;22/Jul/2026:11:42:24.702013,5.2181;6.6098;3.9814;3.1144;0.0320;0.0438;0.0595;11.9265;1.3463;1.5955;2.1268;0.7102;0.0919;4.1219;1.3785;0.9205;4.9224;2.1772;0.9715;0.1649;0.2250;0.0054;1.6796;7.4390;0.8666;0.8663;2.4769;5.6701
5,5,76,success,None,22/Jul/2026:11:42:29.491619,22/Jul/2026:11:42:30.407865,0.9162,37,22/Jul/2026:11:42:24.284869;22/Jul/2026:11:42:22.893153;22/Jul/2026:11:42:25.521643;22/Jul/2026:11:42:26.388641;22/Jul/2026:11:42:29.492775;22/Jul/2026:11:42:29.493327;22/Jul/2026:11:42:29.493147;22/Jul/2026:11:42:17.633252;22/Jul/2026:11:42:28.215819;22/Jul/2026:11:42:27.968449;22/Jul/2026:11:42:27.455057;22/Jul/2026:11:42:28.874231;22/Jul/2026:11:42:29.493632;22/Jul/2026:11:42:25.464181;22/Jul/2026:11:42:28.214586;22/Jul/2026:11:42:28.687504;22/Jul/2026:11:42:24.704364;22/Jul/2026:11:42:27.455186;22/Jul/2026:11:42:28.686779;22/Jul/2026:11:42:29.498850;22/Jul/2026:11:42:29.499525;22/Jul/2026:11:42:30.355032;22/Jul/2026:11:42:28.685742;22/Jul/2026:11:42:22.926334;22/Jul/2026:11:42:29.498796;22/Jul/2026:11:42:29.499024;22/Jul/2026:11:42:27.889241;22/Jul/2026:11:42:24.702013;22/Jul/2026:11:42:29.498293;22/Jul/2026:11:42:30.353088;22/Jul/2026:11:42:14.852134;22/Jul/2026:11:42:30.349542;22/Jul/2026:11:42:27.200196;22/Jul/2026:11:42:30.387252;22/Jul/2026:11:42:29.495039;22/Jul/2026:11:42:29.493025;22/Jul/2026:11:42:30.376933,5.2181;6.6098;3.9814;3.1144;0.0320;0.0438;0.0595;11.9265;1.3463;1.5955;2.1268;0.7102;0.0919;4.1219;1.3785;0.9205;4.9224;2.1772;0.9715;0.1649;0.2250;0.0054;1.6796;7.4390;0.8666;0.8663;2.4769;5.6701;0.8915;0.0372;15.5384;0.0419;3.1918;0.0094;0.9016;0.9044;0.0292
