maxWorkers,chunkSize,StartIndex,Status,Error,EndClock,Latency
10,5,203,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:43.388169,1.7952829170098994
10,5,134,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:44.274248,2.681608624989167
10,5,407,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:44.352093,2.758193958987249
10,5,237,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:44.438424,2.8450627499842085
10,5,184,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:44.549131,2.9563555830100086
10,5,70,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:44.577870,2.9853428339993116
10,5,297,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:45.139726,3.546125041990308
10,5,361,failed,Error -3 while decompressing data: incorrect header check,21/Jul/2026:10:59:46.365622,4.771832250000443
15,5,361,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:47.294668,0.9238901249773335
15,5,70,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:47.382056,1.0135620840010233
15,5,407,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:47.401395,1.030430000013439
15,5,184,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:47.651813,1.2826203749864362
15,5,297,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:47.856843,1.4864523340074811
15,5,203,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:47.938024,1.5686791249900125
15,5,27,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:47.960303,1.592073750012787
15,5,221,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:48.069024,1.6992286249878816
15,5,237,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:48.077793,1.7077392919745762
15,5,134,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:48.110416,1.7413974170049187
20,5,361,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:49.408057,1.2882040000113193
20,5,70,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:49.562364,1.4436736670031678
20,5,221,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:49.584470,1.4651565829990432
20,5,134,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:49.690295,1.571415500016883
20,5,297,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:50.119393,1.9997002080199309
20,5,237,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:50.208715,2.089200124988565
20,5,203,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:50.237889,2.1186588749988005
20,5,184,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:50.263085,2.1441061249934137
20,5,407,failed,Error -5 while decompressing data: incomplete or truncated stream,21/Jul/2026:10:59:50.532805,2.4128605839796364
20,5,27,failed,Error -3 while decompressing data: incorrect header check,21/Jul/2026:10:59:50.662545,2.5441857920086477
