maxWorkers,chunkSize,StartIndex,Status,Error,StartClock,EndClock,Slice_Latency
10,20,206,success,None,28/Jul/2026:16:32:37.812306,28/Jul/2026:16:32:37.812326,0.0000
10,20,488,success,None,28/Jul/2026:16:32:37.812375,28/Jul/2026:16:32:37.812401,0.0000
10,20,520,success,None,28/Jul/2026:16:32:37.812675,28/Jul/2026:16:32:37.812692,0.0000
10,20,553,success,None,28/Jul/2026:16:32:37.812701,28/Jul/2026:16:32:37.812713,0.0000
10,20,587,success,None,28/Jul/2026:16:32:37.812720,28/Jul/2026:16:32:37.812735,0.0000
10,20,11,success,None,28/Jul/2026:16:32:37.811950,28/Jul/2026:16:32:38.825946,1.0140
15,20,347,success,None,28/Jul/2026:16:32:38.838722,28/Jul/2026:16:32:38.838745,0.0000
15,20,268,success,None,28/Jul/2026:16:32:38.838563,28/Jul/2026:16:32:38.838597,0.0000
15,20,488,success,None,28/Jul/2026:16:32:38.838688,28/Jul/2026:16:32:38.838710,0.0000
15,20,168,success,None,28/Jul/2026:16:32:38.838451,28/Jul/2026:16:32:38.838481,0.0000
15,20,206,success,None,28/Jul/2026:16:32:38.838607,28/Jul/2026:16:32:38.838631,0.0000
15,20,416,success,None,28/Jul/2026:16:32:38.838751,28/Jul/2026:16:32:38.838767,0.0000
15,20,520,success,None,28/Jul/2026:16:32:38.838826,28/Jul/2026:16:32:38.838844,0.0000
15,20,553,success,None,28/Jul/2026:16:32:38.838853,28/Jul/2026:16:32:38.838868,0.0000
15,20,587,success,None,28/Jul/2026:16:32:38.838916,28/Jul/2026:16:32:38.838933,0.0000
15,20,11,success,None,28/Jul/2026:16:32:38.838291,28/Jul/2026:16:32:39.265733,0.4274
20,20,553,success,None,28/Jul/2026:16:32:39.277415,28/Jul/2026:16:32:39.277428,0.0000
20,20,520,success,None,28/Jul/2026:16:32:39.277394,28/Jul/2026:16:32:39.277409,0.0000
20,20,587,success,None,28/Jul/2026:16:32:39.277345,28/Jul/2026:16:32:39.277363,0.0000
20,20,206,success,None,28/Jul/2026:16:32:39.277279,28/Jul/2026:16:32:39.277296,0.0000
20,20,488,success,None,28/Jul/2026:16:32:39.277370,28/Jul/2026:16:32:39.277386,0.0000
20,20,347,success,None,28/Jul/2026:16:32:39.277247,28/Jul/2026:16:32:39.277271,0.0000
20,20,268,success,None,28/Jul/2026:16:32:39.277001,28/Jul/2026:16:32:39.277021,0.0000
20,20,168,success,None,28/Jul/2026:16:32:39.276887,28/Jul/2026:16:32:39.276916,0.0000
20,20,416,success,None,28/Jul/2026:16:32:39.277196,28/Jul/2026:16:32:39.277227,0.0000
20,20,11,success,None,28/Jul/2026:16:32:39.276699,28/Jul/2026:16:32:40.111657,0.8350
25,20,268,success,None,28/Jul/2026:16:32:40.124884,28/Jul/2026:16:32:40.124903,0.0000
25,20,553,success,None,28/Jul/2026:16:32:40.125278,28/Jul/2026:16:32:40.125293,0.0000
25,20,520,success,None,28/Jul/2026:16:32:40.125258,28/Jul/2026:16:32:40.125272,0.0000
25,20,488,success,None,28/Jul/2026:16:32:40.125236,28/Jul/2026:16:32:40.125251,0.0000
25,20,347,success,None,28/Jul/2026:16:32:40.125117,28/Jul/2026:16:32:40.125141,0.0000
25,20,206,success,None,28/Jul/2026:16:32:40.125149,28/Jul/2026:16:32:40.125166,0.0000
25,20,587,success,None,28/Jul/2026:16:32:40.125214,28/Jul/2026:16:32:40.125229,0.0000
25,20,168,success,None,28/Jul/2026:16:32:40.124768,28/Jul/2026:16:32:40.124803,0.0000
25,20,416,success,None,28/Jul/2026:16:32:40.125075,28/Jul/2026:16:32:40.125096,0.0000
25,20,11,success,None,28/Jul/2026:16:32:40.124591,28/Jul/2026:16:32:40.802251,0.6777
30,20,416,success,None,28/Jul/2026:16:32:40.816705,28/Jul/2026:16:32:40.816720,0.0000
30,20,206,success,None,28/Jul/2026:16:32:40.816600,28/Jul/2026:16:32:40.816619,0.0000
30,20,488,success,None,28/Jul/2026:16:32:40.816657,28/Jul/2026:16:32:40.816674,0.0000
30,20,347,success,None,28/Jul/2026:16:32:40.816683,28/Jul/2026:16:32:40.816698,0.0000
30,20,268,success,None,28/Jul/2026:16:32:40.816532,28/Jul/2026:16:32:40.816554,0.0000
30,20,168,success,None,28/Jul/2026:16:32:40.816428,28/Jul/2026:16:32:40.816456,0.0000
30,20,553,success,None,28/Jul/2026:16:32:40.816901,28/Jul/2026:16:32:40.816927,0.0000
30,20,587,success,None,28/Jul/2026:16:32:40.816938,28/Jul/2026:16:32:40.816956,0.0000
30,20,520,success,None,28/Jul/2026:16:32:40.816965,28/Jul/2026:16:32:40.816981,0.0000
30,20,11,success,None,28/Jul/2026:16:32:40.816275,28/Jul/2026:16:32:41.518899,0.7026
